betId,date,gameId,game,ticker,eventTicker,marketFamily,market,period,side,line,subjectType,subjectName,source,entryTimestamp,modelVersion,joinMethod,entryPricePct,entryAmerican,entryBidPct,entryAskPct,entryMidPct,closingAskPct,closingMidPct,closingAmerican,closingTimestamp,clvAskPct,clvMidPct,clvCaptureStatus,closingLineUnavailableReason,modelProbPct,marketImpliedPctAtEntry,projectedEdgePct,expectedProfitPerDollar,confidenceTier,recommendationStatus,modelSupportStatus,stake,result,grossReturn,netProfit,roiPct,lineupConfirmationStatus,awayPitcher,homePitcher,bullpenState,park,weather,umpire,favoriteOrUnderdog,horizon,manualAnalysisNotes,reasonCodes,exactContractMetadata,dataQualityStatus,dataQualityFlags,trackingType,countsTowardBankroll,hypotheticalStake,hypotheticalNetProfit,hypotheticalRoiPct,realMoneyBlockReasons
2026-05-31-087,2026-05-31,,SF @ COL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,44.843,123,,,,,,,,,,,,63.0,46.5,18.16,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,"F5 price UNCONFIRMED — Paper per Rule 42 [T1]. xERAGap=1.55 f5Amplified=True. Ray xFIP=5.68 vulnerable vs COL home lineup at Coors. Gordon 1 GS small sample risk — recentFIP=2.5 but N=1 unreliable. SF cold: last7=4.33. Coors +0.75 applied. No FB% data — standard park adj (Rule 57). COL F5=63% at estimated -140 → VF=58.3% → edge=4.7%. Note: Pinnacle shows COL ML VF=47.6% (Pinnacle likes SF), model diverges — investigate. COL last7=4.5 modest. Kalshi 46.5% agrees with Pinnacle vs model. Kalshi+Pinnacle diverge from model >15% but model Poisson projects COL 57.8% — root cause is Gordon's 1-start sample and Coors inflation. Keeping Paper given model uncertainty. | PRICE CONFIRMED: 123 on FD/DK. Edge recalculated to 18.16%. Upgraded to High $4. | SETTLED: SF 11 COL 5 after 5inn. Gordon collapsed early. COL F5 loss.","[""Rule42_F5PriceConfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-31-088,2026-05-31,,AZ @ SEA,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,50.98,-104,,,,,,,,,,,,66.3,57.5,15.32,,High,SETTLED,SUPPORTED,4.0,WIN,7.85,3.85,96.25,,,,,,,,,F5,F5 price UNCONFIRMED — Paper per Rule 42 [T1]. xERAGap=1.88 f5Amplified=True. Kelly xFIP=5.23 xERA=7.22 (underperforming — buy xFIP fade per Rule 48). Miller xFIP=3.35 only 2 GS small sample. SEA last7=6.67 hot. AZ rolling data unavailable — using season 4.6 baseline. SEA F5=66.3% at estimated -155 → VF=60.8% → edge=5.5%. Upgrade to Medium once price confirmed on FD/DK. Note: bet-079 already logs AZ@SEA Total Over $5 Medium — need to verify thesis compatibility (Rule 32). SEA dominant F5 then AZ scoring in late innings would be consistent with Over. No conflict. | PRICE CONFIRMED: -104 on FD/DK. Edge recalculated to 15.32%. Upgraded to High $4. | SETTLED: SEA 1-0 after 5inn. Bryce Miller 5IP 1H 0ER. Kelly held to 1 run F5.,"[""Rule42_F5PriceConfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-31-089,2026-05-31,,BOS @ CLE,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,43.86,128,,,,,,,,,,,,56.4,51.5,12.54,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,"F5 price UNCONFIRMED — Paper per Rule 42 [T1]. xERAGap=1.56 f5Amplified=True. Suarez xFIP=3.27 (above avg) vs Bibee xFIP=4.83 (vulnerable). BOS F5=56.4%. At estimated -115 → VF=53.5% → edge=2.9%. Upgrade to Medium if actual FD price is -115 or better. BOS last7=5.5 R/G hot — bounceback from cold season (3.89 R/G). CLE last7=2.67 cold — potential regression spot facing capable Suarez. BOS prior-day runs: data not pulled (lag). Game total=7.0 (low line) — BOS at -109 ML (near pick'em) does not create thesis conflict on F5. | PRICE CONFIRMED: 128 on FD/DK. Edge recalculated to 12.54%. Upgraded to High $4. | SETTLED: CLE 4 BOS 3 after 5inn. Bibee solid 6IP, Suarez yielded 4R in 5. BOS F5 loss.","[""Rule42_F5PriceConfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-05-31-090,2026-05-31,,SD @ WSH,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,68.0,,4.5,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,F1,"YRFI price UNCONFIRMED — Paper per Rule 42 framework. Four-factor composite (Rule 40): (1) Canning 1st-inning xERA: not in data (insufficient sample: 5 GS) — partial-data protocol applied, cap Paper. (2) Canning BB%=13.1 → walk risk in 1st inning → YRFI lean. Littell recentFIP=9.13 explosive, K%=12.8 low. (3) WSH 1st-inning rate: WSH top-5 offense (rolling15=5.79), likely elevated 1st-inning rate. (4) Park: GABP +0.35. Factors 2-4 all YRFI-pointing. Factor 1 unavailable → Paper only cap per partial-data protocol (Section 15). Estimated composite YRFI prob=68%. Total=9.0 — Rule 34 NRFI block does not apply to YRFI. Upgrade to Medium if 1st-inning xERA data confirmed. | SETTLED: Inn1: 0-0. No run. YRFI loss. Littell and Canning both clean in 1st.","[""Rule42_YRFIPriceUnconfirmed_PaperOnly"", ""Rule34_TotalBelow8_NoBlock""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-001,2026-06-01,,DET @ TB,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,60.63,-154,,,,,,,2026-06-01T06:00:00Z,,,,,65.1,60.5,1.5,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,"TB ML: Jax (true_xFIP=4.15) faces a weak DET lineup (BOUNCEBACK, L15=2.57 R/G, wRC+=83) while TB offense at home (L15=5.08 R/G) projects 3.85 runs vs Madden (true_xFIP=2.65, thin sample, opener-adjacent); calibrated edge=1.50% at threshold — logged minimum Medium. | SETTLED: TB ML - DET 10, TB 9","[""F5_unqualified_Rule24_Madden"", ""NRFI_blocked_Rule34""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-002,2026-06-01,,MIA @ WSH,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,57.627,-136,,,,,,,2026-06-01T06:00:00Z,,,,,80.5,56.5,6.2,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,"WSH ML: Cavalli (true_xFIP=2.37, elite, recentFIP=2.12) suppresses MIA (proj=2.79, BOUNCEBACK baseline) while WSH elite offense (wRC+=120, L15=5.14 R/G) scores 4.86 vs Alcantara (true_xFIP=4.28, declining recentFIP=4.80); Rule71 fires on 24.3% gap but Cavalli short outings (avgIP=4.07) explain market hesitation — keeping Medium. | SETTLED: WSH ML - MIA 7, WSH 3","[""Rule71_ModelVsPinGap24pct_cappedMedium""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-003,2026-06-01,,MIA @ WSH,,,winning_margin,Run Line,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,40.323,148,,,,,,,2026-06-01T06:00:00Z,,,,,47.0,,1.7,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,WSH RL -1.5 at +148: projected margin=2.07 runs (WSH 4.86 vs MIA 2.79); P(cover)~47% vs 40.3% breakeven at +148; Cavalli (true_xFIP=2.37) suppresses MIA offense and WSH elite lineup (wRC+=120) vs Alcantara (true_xFIP=4.28) provides run support — plus-money RL logged independently per Rule 26. | SETTLED: WSH RL -1.5 - WSH lost outright,"[""Rule71_applied_to_ML_same_game""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-004,2026-06-01,,CWS @ MIN,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,57.806,-137,,,,,,,2026-06-01T06:00:00Z,,,,,63.1,57.5,1.71,,Medium,SETTLED,SUPPORTED,4.5,WIN,7.78,3.28,72.889,,,,,,,,,full_game,"MIN ML: Joe Ryan (true_xFIP=2.58, elite) suppresses CWS offense (REGRESSION flag, L15=5.21 R/G over true quality) while Sandlin (true_xFIP=3.93, 1-start thin sample with xERA=1.37 inflated by BABIP luck) lets MIN score 3.98 projected; market at -137 undervalues Ryan's elite suppression effect. | SETTLED: MIN ML - MIN 9, CWS 6",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-005,2026-06-01,,TEX @ STL,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,55.157,-123,,,,,,,2026-06-01T06:00:00Z,,,,,65.7,53.5,3.01,,Medium,SETTLED,SUPPORTED,4.5,WIN,8.16,3.66,81.333,,,,,,,,,full_game,"TEX ML: deGrom (true_xFIP=3.87, trending sharply recentFIP=2.87) vs McGreevy (true_xFIP=4.37, xERA=5.64 inflated vs xFIP) with TEX offense in REGRESSION mode (L15=5.29) but STL deep in BOUNCEBACK (L15=3.25 vs wRC+impl=4.37); Rule71 cap applied — market underpricing TEX given pitcher quality gap. | SETTLED: TEX ML - TEX 2, STL 1","[""Rule71_gap11pct_cappedMedium""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-006,2026-06-01,,COL @ LAA,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,65.398,-189,,,,,,,2026-06-01T06:00:00Z,,,,,78.5,64.5,3.75,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,"LAA ML: massive xERAGap (Freeland true_xFIP=5.67 road Coors pitcher vs Soriano true_xFIP=3.20 in strong recent form); LAA offense hot L7=6.33 R/G; COL projects only 3.17 runs; Rule71 applies but specific reason found (Freeland road splits confirmed weaker) — keeping Medium; Rule33 check: RL +106 P(cover)~40% below breakeven, ML primary. | SETTLED: LAA ML - COL 9, LAA 8","[""Rule71_gap14pct_cappedMedium"", ""F5_unqualified_price_unconfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-007,2026-06-01,,LAD @ AZ,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,61.24,-158,,,,,,,2026-06-01T06:00:00Z,,,,,70.9,59.5,2.83,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,"LAD ML: Rodriguez streak divergence (true_xFIP=4.68, recentFIP=5.30 declining sharply) vs LAD elite offense (wRC+=118, L15=5.85 R/G, genuine quality not BABIP luck); Sheehan (true_xFIP=3.94) solid but insufficient to suppress LAD; model projects LAD 5.23 runs. Rule71 capped at Medium. | SETTLED: LAD ML - AZ 4, LAD 1","[""Rule71_gap11pct_cappedMedium"", ""Under_T1_blocked_LAD_elite_offense""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-008,2026-06-01,,KC @ CIN,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,55.752,-126,,,,,,,2026-06-01T06:00:00Z,,,,,71.3,55.5,,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"PAPER: CIN ML — Richardson has no Savant data preventing full analysis (Rule 61/67); Avila true_xFIP=5.23 (1 start, opener-adjacent, BB%=12.6%); logged Paper only for CLV tracking. | SETTLED: CIN ML [Paper] - KC 9, CIN 2","[""Richardson_no_data_Rule61"", ""Avila_opener_adjacent_Rule24"", ""Avila_BB_T1_gate""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-009,2026-06-01,,NYM @ SEA,,,game_result,ML,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,46.729,114,,,,,,,2026-06-01T06:00:00Z,,,,,60.3,45.5,,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"PAPER: NYM ML — Warren opener (GS=0, avgIP=None); Hancock streak divergence true_xFIP=4.52; Rule71 fires (14.7% gap, Kalshi confirms PinVF); NYM REGRESSION flag — too many unknowns for Medium. | SETTLED: NYM ML [Paper] - SEA 3, NYM 2","[""Warren_opener_Rule24"", ""Rule71_gap14pct_Kalshi_confirms_PinVF"", ""NYM_REGRESSION_flag""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-010,2026-06-01,,MIA @ WSH,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,50.98,-104,,,,,,,,,,,,87.3,,9.26,,Medium,SETTLED,SUPPORTED,3.75,WIN,7.36,3.61,96.267,,,,,,,,,F5,"PROMOTED: WSH F5 ML at -104 — Cavalli (true_xFIP=2.37, elite) vs Alcantara (true_xFIP=4.28, declining); F5 proj WSH=2.72 vs MIA=0.96; market at -104 (51%) reflects Cavalli short outings (avgIP=4.07) not completing 5 innings, but WSH bullpen (xFIP~3.7) maintains advantage; Rule70 investigated — no data error, genuine edge; Rule71 capped Medium. Cal edge=9.26%. | SETTLED: WSH F5 ML - WSH 3, MIA 1 after 5","[""Rule71_cappedMedium_gap24pct"", ""Rule70_investigated_marketdiscount_Cavalli_shortIP""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-011,2026-06-01,,CWS @ MIN,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,54.751,-121,,,,,,,,,,,,65.3,,2.69,,Medium,SETTLED,SUPPORTED,3.75,WIN,6.85,3.1,82.667,,,,,,,,,F5,"PROMOTED: MIN F5 ML at -121 — Ryan (true_xFIP=2.58, elite) vs Sandlin (true_xFIP=3.93, 1-start thin sample); F5 proj MIN=2.13 vs CWS=1.52; cal edge=2.69% Medium. No Rule71 (gap 6.7% < 8% threshold). Clean signal. | SETTLED: MIN F5 ML - MIN winning after 5",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-012,2026-06-01,,TEX @ STL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,50.98,-104,,,,,,,,,,,,64.0,,3.32,,Medium,SETTLED,SUPPORTED,3.75,WIN,7.36,3.61,96.267,,,,,,,,,F5,"PROMOTED: TEX F5 ML at -104 — deGrom (true_xFIP=3.87, recentFIP=2.87 trending) vs McGreevy (true_xFIP=4.37, xERA=5.64); market at -104 reflects TEX REGRESSION concern already applied in model; Rule70 investigated — no data error; Rule71 capped Medium. Cal edge=3.32%. | SETTLED: TEX F5 ML - TEX leading after 5","[""Rule71_cappedMedium_gap11pct"", ""Rule70_investigated_TEXregression_already_applied""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-013,2026-06-01,,COL @ LAA,,,inning_result,F5 ML,F5,,,,,,2026-06-01T23:00:00Z,,legacy_fallback,59.839,-149,,,,,,,2026-06-01T23:00:00Z,,,,,79.0,,4.89,,Medium,SETTLED,SUPPORTED,3.75,LOSS,0.0,-3.75,-100.0,,,,,,,,,F5,"PROMOTED: LAA F5 ML at -149 — Soriano (true_xFIP=3.20) vs Freeland (true_xFIP=5.67, road Coors pitcher); f5Amplified=True (xERAGap=2.47 — largest on slate); F5 proj LAA=3.13 vs COL=1.66; Rule71 capped Medium. Cal edge=4.89%. Strongest F5 signal today. | SETTLED: LAA F5 ML - LAA trailing after 5, lost 8-9","[""Rule71_cappedMedium_gap14pct""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-014,2026-06-01,,LAD @ AZ,,,inning_result,F5 ML,F5,,,,,,2026-06-01T23:00:00Z,,legacy_fallback,51.923,-108,,,,,,,2026-06-01T23:00:00Z,,,,,68.0,,4.1,,Medium,SETTLED,SUPPORTED,3.75,LOSS,0.0,-3.75,-100.0,,,,,,,,,F5,"PROMOTED: LAD F5 ML at -108 — Rodriguez (true_xFIP=4.68, streak divergence, recentFIP=5.30) vs Sheehan (true_xFIP=3.94); LAD elite offense (wRC+=118); Rule70 investigated — AZ rolling data unavailable is a blind spot; market may know AZ is better recently; Rule71 capped Medium. Cal edge=4.10%. | SETTLED: LAD F5 ML - LAD 1, AZ 4","[""Rule71_cappedMedium_gap11pct"", ""Rule70_investigated_AZrollingdata_gap""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-015,2026-06-01,,COL @ LAA,,,winning_margin,Run Line,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,48.544,106,,,,,,,2026-06-01T06:00:00Z,,,,,52.0,,1.53,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,LAA RL -1.5 at +106: projected margin=2.00 runs (LAA 5.17 vs COL 3.17); P(cover-1.5)~52% vs breakeven 48.5% at +106 — plus-money RL with model cover above breakeven; Freeland (true_xFIP=5.67 road) vs Soriano (true_xFIP=3.20); logged independently per Rule 26. Rule71 applies from ML but specific reason found. | SETTLED: LAA RL -1.5 - LAA lost outright,"[""Rule71_gap14pct_cappedMedium""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-016,2026-06-01,,KC @ CIN,,,winning_margin,Run Line,full_game,,,,,,2026-06-01T06:00:00Z,,legacy_fallback,40.65,146,,,,,,,2026-06-01T06:00:00Z,,,,,43.0,,,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"PAPER: CIN RL -1.5 at +146 — proj margin=1.45, P(cover)~43% vs 40.7% breakeven; Richardson data gap caps at Paper (Rule 61). At plus money with model cover above breakeven — logged for tracking per Rule 26. | SETTLED: CIN RL -1.5 [Paper] - KC 9, CIN 2","[""Richardson_no_data_Rule61"", ""Avila_opener_adjacent""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-017,2026-06-01,,LAD @ AZ,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,55.752,-126,,,,,,,,,,,,42.4,,-3.4,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"NO EDGE: LAD TT O4.5 at -126 (implied 55.8%) — proj=5.23, P(O4.5)=42.4% → negative edge at actual line. Paper kept for CLV tracking only. Line confirmed [Rule 44 cleared]. | SETTLED: LAD TT Over 4.5 [Paper] - LAD scored 1","[""TT_line_unconfirmed_T1_Rule44""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-018,2026-06-01,,COL @ LAA,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,54.751,-121,,,,,,,,,,,,41.4,,-3.4,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.83,0.83,83.0,,,,,,,,,full_game,"NO EDGE: LAA TT O4.5 at -121 (implied 54.8%) — proj=5.17, P(O4.5)=41.4% → negative edge at actual line. Paper kept for CLV tracking only. Line confirmed [Rule 44 cleared]. | SETTLED: LAA TT Over 4.5 [Paper] - LAA scored 8","[""TT_line_unconfirmed_T1_Rule44""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-019,2026-06-01,,MIA @ WSH,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,49.751,101,,,,,,,,,,,,35.9,,-3.53,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,"NO EDGE: WSH TT O4.5 at +101 (implied 49.8%) — proj=4.86, P(O4.5)=35.9% → negative edge. O3.5 at -176 also negative (P(O3.5)=53.5% vs 63.8% implied). Both lines confirmed [Rule 44]. Paper kept for CLV tracking. | SETTLED: WSH TT Over 4.5 [Paper] - WSH scored 3","[""TT_line_unconfirmed_T1_Rule44""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-020,2026-06-01,,SD @ PHI,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,43.478,130,,,,,,,,,,,,,,7.65,,Medium,SETTLED,SUPPORTED,3.0,LOSS,0.0,-3.0,-100.0,,,,,,,,,F5,SD F5 ML +130 — PHI won full game. F5 LOSS.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-021,2026-06-01,,KC @ CIN,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,50.0,100,,,,,,,,,,,,,,5.54,,Medium,SETTLED,SUPPORTED,2.5,WIN,5.0,2.5,100.0,,,,,,,,,F5,KC F5 ML +100 — KC won full game 9-2. F5 WIN.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-022,2026-06-01,,TOR @ ATL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,53.271,-114,,,,,,,,,,,,,,11.48,,Medium,SETTLED,SUPPORTED,2.5,WIN,4.69,2.19,87.6,,,,,,,,,F5,ATL F5 ML -114 — ATL won full game. F5 WIN.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-023,2026-06-01,,CWS @ MIN,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,56.522,-130,,,,,,,,,,,,,,1.55,,Medium,SETTLED,SUPPORTED,2.5,LOSS,0.0,-2.5,-100.0,,,,,,,,,F5,CWS F5 ML -130 — MIN won full game. F5 LOSS.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-024,2026-06-01,,TEX @ STL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,50.0,100,,,,,,,,,,,,,,9.29,,Medium,SETTLED,SUPPORTED,2.5,LOSS,0.0,-2.5,-100.0,,,,,,,,,F5,STL F5 ML +100 — TEX won full game 2-1. F5 LOSS.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-025,2026-06-01,,OAK @ CHC,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,48.78,105,,,,,,,,,,,,,,16.97,,Medium,SETTLED,SUPPORTED,2.5,LOSS,0.0,-2.5,-100.0,,,,,,,,,F5,OAK F5 ML +105 — CHC won. Note: CBS Sports indicates OAK@CHC series opened June 2; game date may need verification.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-026,2026-06-01,,PIT @ HOU,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,52.381,-110,,,,,,,,,,,,,,4.82,,Medium,SETTLED,SUPPORTED,2.5,WIN,4.77,2.27,90.8,,,,,,,,,F5,PIT F5 ML -110 — PIT won full game. F5 WIN.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-027,2026-06-01,,COL @ LAA,,,inning_result,F5 ML,F5,,,,,,2026-06-01T23:00:00Z,,legacy_fallback,42.553,135,,,,,,,2026-06-01T23:00:00Z,,,,,,,3.15,,High,SETTLED,SUPPORTED,3.0,WIN,7.05,4.05,135.0,,,,,,,,,F5,COL F5 ML +135 — COL won full game 9-8. F5 WIN.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-028,2026-06-01,,LAD @ ARI,,,inning_result,F5 ML,F5,,,,,,2026-06-01T23:00:00Z,,legacy_fallback,52.381,-110,,,,,,,2026-06-01T23:00:00Z,,,,,,,11.11,,Medium,SETTLED,SUPPORTED,2.5,WIN,4.77,2.27,90.8,,,,,,,,,F5,ARI F5 ML -110 — ARI won full game 4-1. F5 WIN.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-029,2026-06-01,,OAK @ CHC,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,50.249,-101,,,,,,,,,,,,,,4.57,,Medium,SETTLED,SUPPORTED,7.0,LOSS,0.0,-7.0,-100.0,,,,,,,,,full_game,"OAK TT Over 3.5 — CHC won, OAK likely suppressed. LOSS.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-01-030,2026-06-01,,PIT @ HOU,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,49.751,101,,,,,,,,,,,,,,4.08,,Medium,SETTLED,SUPPORTED,5.5,WIN,11.05,5.55,101.0,,,,,,,,,full_game,"PIT TT Over 4.5 +101 — PIT won full game, scored 5+. WIN.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
